feature	left_q05	left_q95	population_left	population_right	q05_q95_interval_overlap	right_q05	right_q95	side_count
log_perimeter	1.3884986677214526	1.4778820194974707	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.12118453462249922	1.4193176116480597	1.871765018760753	4
width_ratio	1.051459268328949	1.6700867856119406	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.20697101607732069	1.0236520956366235	4.012609337127303	4
radial_rms	0.7088477833931989	0.7983196123783503	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.0933968863782535	0.7399926184351184	1.3333546187389718	4
angle_gap_cv	0.05865718423584082	0.32771888471475563	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.24172394185674131	0.20921976904709866	0.5488821688088872	4
log_perimeter	1.3884986677214526	1.4778820194974707	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	1.3862943611198906	1.3862943611198906	4
width_ratio	1.051459268328949	1.6700867856119406	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	1.0	1.0000000000000004	4
radial_rms	0.7088477833931989	0.7983196123783503	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	0.7071067811865476	0.7071067811865477	4
angle_gap_cv	0.05865718423584082	0.32771888471475563	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	7.507042253784959e-17	5.000895941986525e-16	4
log_perimeter	1.3884986677214526	1.4778820194974707	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.05289924041286131	1.4051741627115668	2.7629580402652314	4
width_ratio	1.051459268328949	1.6700867856119406	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.14333886141413293	1.146057113610664	4.7073392357807355	4
radial_rms	0.7088477833931989	0.7983196123783503	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.03379796100644423	0.7269817811989431	2.8195618340368234	4
angle_gap_cv	0.05865718423584082	0.32771888471475563	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.2419098080012733	0.10995566931636469	0.9588406749244233	4
log_perimeter	1.430732433898027	2.4539278523426935	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.42627896720471115	1.4193176116480597	1.871765018760753	4
width_ratio	1.0281988843056495	6.012413700661907	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.5982267121795106	1.0236520956366235	4.012609337127303	4
radial_rms	0.7468739373239729	2.7177225215915524	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.2965423541804078	0.7399926184351184	1.3333546187389718	4
angle_gap_cv	0.26309184460831464	0.7887759247728742	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.4931192972019745	0.20921976904709866	0.5488821688088872	4
log_perimeter	1.430732433898027	2.4539278523426935	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	1.3862943611198906	1.3862943611198906	4
width_ratio	1.0281988843056495	6.012413700661907	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	1.0	1.0000000000000004	4
radial_rms	0.7468739373239729	2.7177225215915524	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	0.7071067811865476	0.7071067811865477	4
angle_gap_cv	0.26309184460831464	0.7887759247728742	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	7.507042253784959e-17	5.000895941986525e-16	4
log_perimeter	1.430732433898027	2.4539278523426935	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.753577528323705	1.4051741627115668	2.7629580402652314	4
width_ratio	1.0281988843056495	6.012413700661907	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.7145121655839004	1.146057113610664	4.7073392357807355	4
radial_rms	0.7468739373239729	2.7177225215915524	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.9418270912000651	0.7269817811989431	2.8195618340368234	4
angle_gap_cv	0.26309184460831464	0.7887759247728742	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.6192641838313666	0.10995566931636469	0.9588406749244233	4
log_perimeter	1.4193176116480597	1.871765018760753	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	1.3862943611198906	1.3862943611198906	4
width_ratio	1.0236520956366235	4.012609337127303	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	1.0	1.0000000000000004	4
radial_rms	0.7399926184351184	1.3333546187389718	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	0.7071067811865476	0.7071067811865477	4
angle_gap_cv	0.20921976904709866	0.5488821688088872	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	7.507042253784959e-17	5.000895941986525e-16	4
log_perimeter	1.4193176116480597	1.871765018760753	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.3332249075809276	1.4051741627115668	2.7629580402652314	4
width_ratio	1.0236520956366235	4.012609337127303	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.7781747239817155	1.146057113610664	4.7073392357807355	4
radial_rms	0.7399926184351184	1.3333546187389718	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.2835552214593452	0.7269817811989431	2.8195618340368234	4
angle_gap_cv	0.20921976904709866	0.5488821688088872	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.40012769399606424	0.10995566931636469	0.9588406749244233	4
log_perimeter	1.3862943611198906	1.3862943611198906	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	1.4051741627115668	2.7629580402652314	4
width_ratio	1.0	1.0000000000000004	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	1.146057113610664	4.7073392357807355	4
radial_rms	0.7071067811865476	0.7071067811865477	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.7269817811989431	2.8195618340368234	4
angle_gap_cv	7.507042253784959e-17	5.000895941986525e-16	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.10995566931636469	0.9588406749244233	4
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	primal-hull-uniform-disk[points=n+4,origin=interior]	0.12944060414453548	1.343566054504545	1.4269150053158992	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	primal-hull-uniform-disk[points=n+4,origin=interior]	0.30933194464920943	1.0247884045697375	1.5714151412298916	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	primal-hull-uniform-disk[points=n+4,origin=interior]	0.10180950862331273	0.637877265613559	0.7251978409913725	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	primal-hull-uniform-disk[points=n+4,origin=interior]	0.4151682580656844	0.2876267107876109	0.6387838414111839	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	regular-mutation[steps=4,scale=0.03]	0.0	1.3147938989716441	1.316786245714454	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	regular-mutation[steps=4,scale=0.03]	0.06332550964721415	1.0068136181677658	1.1527077602427445	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	regular-mutation[steps=4,scale=0.03]	0.0	0.6207275519341678	0.622113600892554	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	regular-mutation[steps=4,scale=0.03]	0.0	0.03841001733949927	0.10178979851568361	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	repulsive-gap[alpha=16]	0.0	1.3170901185942967	1.3312947778343203	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	repulsive-gap[alpha=16]	0.0696737898015024	1.0168301890851348	1.1629582371235856	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	repulsive-gap[alpha=16]	0.0	0.6220573439729574	0.630362151887337	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	repulsive-gap[alpha=16]	0.0	0.12282653109441252	0.2925158788952339	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	repulsive-gap[alpha=1]	0.5590832273140793	1.3603108023861723	2.3207486886945192	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	repulsive-gap[alpha=1]	0.698522207818045	1.0187619387635949	2.2398343642460303	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	repulsive-gap[alpha=1]	0.48553840319758984	0.6367620157524446	2.3623535197180425	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	repulsive-gap[alpha=1]	0.6074342576922318	0.4567396500308516	1.0496003087767578	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	repulsive-gap[alpha=4]	0.119671710365338	1.3257807233611976	1.4236044368336327	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	repulsive-gap[alpha=4]	0.2545754963801362	1.007243896365025	1.4824317264100786	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	repulsive-gap[alpha=4]	0.08447674959511589	0.6248776032299415	0.7117421317620198	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	repulsive-gap[alpha=4]	0.3799183174504782	0.25029320116132875	0.6332331261403571	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	repulsive-gap[regular]	0.05504167870482509	1.0131377071024879	1.1380732133162632	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.35484712216797	1.9003301674675603	current-baseline[delta=0.2]	zonogon[lengths=uniform(0.5,1.5)]	0.5545884734197755	1.3250919563078354	1.6738676035477644	6
width_ratio	1.043495335577952	2.731433368931936	current-baseline[delta=0.2]	zonogon[lengths=uniform(0.5,1.5)]	0.6939943492727709	1.013547761094306	3.4457549326984496	6
radial_rms	0.6397109769849562	1.47755192039174	current-baseline[delta=0.2]	zonogon[lengths=uniform(0.5,1.5)]	0.296327537039545	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.40635518781917873	0.8474687725938685	current-baseline[delta=0.2]	zonogon[lengths=uniform(0.5,1.5)]	0.5374822646424426	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	regular-mutation[steps=4,scale=0.03]	0.0	1.3147938989716441	1.316786245714454	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	regular-mutation[steps=4,scale=0.03]	0.2265657290104961	1.0068136181677658	1.1527077602427445	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	regular-mutation[steps=4,scale=0.03]	0.0	0.6207275519341678	0.622113600892554	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	regular-mutation[steps=4,scale=0.03]	0.0	0.03841001733949927	0.10178979851568361	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=16]	0.0	1.3170901185942967	1.3312947778343203	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=16]	0.2491409693312112	1.0168301890851348	1.1629582371235856	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=16]	0.0	0.6220573439729574	0.630362151887337	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=16]	0.009475915952467698	0.12282653109441252	0.2925158788952339	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=1]	0.06815942138077166	1.3603108023861723	2.3207486886945192	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=1]	0.44766119130418197	1.0187619387635949	2.2398343642460303	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=1]	0.05060327150263626	0.6367620157524446	2.3623535197180425	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=1]	0.23891141617078088	0.4567396500308516	1.0496003087767578	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=4]	0.7914070360922443	1.3257807233611976	1.4236044368336327	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=4]	0.8111780350484866	1.007243896365025	1.4824317264100786	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=4]	0.7362907803719225	0.6248776032299415	0.7117421317620198	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[alpha=4]	0.8896132352904866	0.25029320116132875	0.6332331261403571	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[regular]	0.20291848070769974	1.0131377071024879	1.1380732133162632	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.343566054504545	1.4269150053158992	primal-hull-uniform-disk[points=n+4,origin=interior]	zonogon[lengths=uniform(0.5,1.5)]	0.23897583294861482	1.3250919563078354	1.6738676035477644	6
width_ratio	1.0247884045697375	1.5714151412298916	primal-hull-uniform-disk[points=n+4,origin=interior]	zonogon[lengths=uniform(0.5,1.5)]	0.22474513809595859	1.013547761094306	3.4457549326984496	6
radial_rms	0.637877265613559	0.7251978409913725	primal-hull-uniform-disk[points=n+4,origin=interior]	zonogon[lengths=uniform(0.5,1.5)]	0.33469854366929624	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.2876267107876109	0.6387838414111839	primal-hull-uniform-disk[points=n+4,origin=interior]	zonogon[lengths=uniform(0.5,1.5)]	0.42787331047468036	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.3147938989716441	1.316786245714454	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=16]	0.0	1.3170901185942967	1.3312947778343203	6
width_ratio	1.0068136181677658	1.1527077602427445	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=16]	0.8702033542126447	1.0168301890851348	1.1629582371235856	6
radial_rms	0.6207275519341678	0.622113600892554	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=16]	0.005839050907146108	0.6220573439729574	0.630362151887337	6
angle_gap_cv	0.03841001733949927	0.10178979851568361	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=16]	0.0	0.12282653109441252	0.2925158788952339	6
log_perimeter	1.3147938989716441	1.316786245714454	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=1]	0.0	1.3603108023861723	2.3207486886945192	6
width_ratio	1.0068136181677658	1.1527077602427445	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=1]	0.10863225286774496	1.0187619387635949	2.2398343642460303	6
radial_rms	0.6207275519341678	0.622113600892554	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=1]	0.0	0.6367620157524446	2.3623535197180425	6
angle_gap_cv	0.03841001733949927	0.10178979851568361	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=1]	0.0	0.4567396500308516	1.0496003087767578	6
log_perimeter	1.3147938989716441	1.316786245714454	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=4]	0.0	1.3257807233611976	1.4236044368336327	6
width_ratio	1.0068136181677658	1.1527077602427445	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=4]	0.3058417275475351	1.007243896365025	1.4824317264100786	6
radial_rms	0.6207275519341678	0.622113600892554	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=4]	0.0	0.6248776032299415	0.7117421317620198	6
angle_gap_cv	0.03841001733949927	0.10178979851568361	regular-mutation[steps=4,scale=0.03]	repulsive-gap[alpha=4]	0.0	0.25029320116132875	0.6332331261403571	6
log_perimeter	1.3147938989716441	1.316786245714454	regular-mutation[steps=4,scale=0.03]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.0068136181677658	1.1527077602427445	regular-mutation[steps=4,scale=0.03]	repulsive-gap[regular]	0.8563435408501041	1.0131377071024879	1.1380732133162632	6
radial_rms	0.6207275519341678	0.622113600892554	regular-mutation[steps=4,scale=0.03]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.03841001733949927	0.10178979851568361	regular-mutation[steps=4,scale=0.03]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.3147938989716441	1.316786245714454	regular-mutation[steps=4,scale=0.03]	zonogon[lengths=uniform(0.5,1.5)]	0.0	1.3250919563078354	1.6738676035477644	6
width_ratio	1.0068136181677658	1.1527077602427445	regular-mutation[steps=4,scale=0.03]	zonogon[lengths=uniform(0.5,1.5)]	0.057057543090255326	1.013547761094306	3.4457549326984496	6
radial_rms	0.6207275519341678	0.622113600892554	regular-mutation[steps=4,scale=0.03]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.03841001733949927	0.10178979851568361	regular-mutation[steps=4,scale=0.03]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.3170901185942967	1.3312947778343203	repulsive-gap[alpha=16]	repulsive-gap[alpha=1]	0.0	1.3603108023861723	2.3207486886945192	6
width_ratio	1.0168301890851348	1.1629582371235856	repulsive-gap[alpha=16]	repulsive-gap[alpha=1]	0.11790335739534215	1.0187619387635949	2.2398343642460303	6
radial_rms	0.6220573439729574	0.630362151887337	repulsive-gap[alpha=16]	repulsive-gap[alpha=1]	0.0	0.6367620157524446	2.3623535197180425	6
angle_gap_cv	0.12282653109441252	0.2925158788952339	repulsive-gap[alpha=16]	repulsive-gap[alpha=1]	0.0	0.4567396500308516	1.0496003087767578	6
log_perimeter	1.3170901185942967	1.3312947778343203	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.05176819947091719	1.3257807233611976	1.4236044368336327	6
width_ratio	1.0168301890851348	1.1629582371235856	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.3075163941479648	1.007243896365025	1.4824317264100786	6
radial_rms	0.6220573439729574	0.630362151887337	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.061153611360436684	0.6248776032299415	0.7117421317620198	6
angle_gap_cv	0.12282653109441252	0.2925158788952339	repulsive-gap[alpha=16]	repulsive-gap[alpha=4]	0.08272361318157428	0.25029320116132875	0.6332331261403571	6
log_perimeter	1.3170901185942967	1.3312947778343203	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.0168301890851348	1.1629582371235856	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.8092550748155475	1.0131377071024879	1.1380732133162632	6
radial_rms	0.6220573439729574	0.630362151887337	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.12282653109441252	0.2925158788952339	repulsive-gap[alpha=16]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.3170901185942967	1.3312947778343203	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.017385686563976637	1.3250919563078354	1.6738676035477644	6
width_ratio	1.0168301890851348	1.1629582371235856	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.06008042807557104	1.013547761094306	3.4457549326984496	6
radial_rms	0.6220573439729574	0.630362151887337	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.0014311737827160838	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.12282653109441252	0.2925158788952339	repulsive-gap[alpha=16]	zonogon[lengths=uniform(0.5,1.5)]	0.14976766871037403	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.3603108023861723	2.3207486886945192	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.0636137409974366	1.3257807233611976	1.4236044368336327	6
width_ratio	1.0187619387635949	2.2398343642460303	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.37617505548586355	1.007243896365025	1.4824317264100786	6
radial_rms	0.6367620157524446	2.3623535197180425	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.04315462176945156	0.6248776032299415	0.7117421317620198	6
angle_gap_cv	0.4567396500308516	1.0496003087767578	repulsive-gap[alpha=1]	repulsive-gap[alpha=4]	0.22080809044228078	0.25029320116132875	0.6332331261403571	6
log_perimeter	1.3603108023861723	2.3207486886945192	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.0187619387635949	2.2398343642460303	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.09726224805282653	1.0131377071024879	1.1380732133162632	6
radial_rms	0.6367620157524446	2.3623535197180425	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.4567396500308516	1.0496003087767578	repulsive-gap[alpha=1]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.3603108023861723	2.3207486886945192	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.31492460299039676	1.3250919563078354	1.6738676035477644	6
width_ratio	1.0187619387635949	2.2398343642460303	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.5020429343924213	1.013547761094306	3.4457549326984496	6
radial_rms	0.6367620157524446	2.3623535197180425	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.14668213411323572	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.4567396500308516	1.0496003087767578	repulsive-gap[alpha=1]	zonogon[lengths=uniform(0.5,1.5)]	0.5952790912185002	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.3257807233611976	1.4236044368336327	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	1.3143738430069454	1.3143738430069456	6
width_ratio	1.007243896365025	1.4824317264100786	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.26291815217980213	1.0131377071024879	1.1380732133162632	6
radial_rms	0.6248776032299415	0.7117421317620198	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	0.6204032394013997	0.6204032394013999	6
angle_gap_cv	0.25029320116132875	0.6332331261403571	repulsive-gap[alpha=4]	repulsive-gap[regular]	0.0	3.3690915591456036e-16	1.2214206524063387e-15	6
log_perimeter	1.3257807233611976	1.4236044368336327	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.2804774767004889	1.3250919563078354	1.6738676035477644	6
width_ratio	1.007243896365025	1.4824317264100786	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.1922828965419785	1.013547761094306	3.4457549326984496	6
radial_rms	0.6248776032299415	0.7117421317620198	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.3073941343342214	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	0.25029320116132875	0.6332331261403571	repulsive-gap[alpha=4]	zonogon[lengths=uniform(0.5,1.5)]	0.4665995906810825	0.16350822416158184	0.9842117408964799	6
log_perimeter	1.3143738430069454	1.3143738430069456	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	1.3250919563078354	1.6738676035477644	6
width_ratio	1.0131377071024879	1.1380732133162632	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.05118990810050273	1.013547761094306	3.4457549326984496	6
radial_rms	0.6204032394013997	0.6204032394013999	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.6299774333496425	0.8908706371876967	6
angle_gap_cv	3.3690915591456036e-16	1.2214206524063387e-15	repulsive-gap[regular]	zonogon[lengths=uniform(0.5,1.5)]	0.0	0.16350822416158184	0.9842117408964799	6
